Product Id,"Product External Id","Product Is Active","Product Division","Product Code","Product Name","Product Description","Primary Product Group Id","Primary Product Group","Product Type","Supplier Id","Supplier Code","Supplier Units Per Outer",Supplier,"Product Cost Price","Product Markup(%)","Product Price","Product TAX","Product Price Based On","Product Tracking Level","Product Warning Text","Product Minimum Inventory","Product Minimum Reorder","Product Minimum Order Type","Product Has Direct Cost","Product Available on Web","Product TAX Code","Product RRP","Product Notes","Product Is Purchased","Product Is Sold","Product Purchases Account","Product Sales Account","Product Inventory Account","Product Barcode","Product Is Controlled Drug","Product Desexes Patient","Product Triggers Patient Death","Product Patient Death Reason","Product Medication Text","Product Default Sell Units","Product Requires Prescription","Product Generates Prescription","Product RVM Direction of Use","Product RVM Length of Treatment Course","Product RVM Dose To Be Given","Product RVM Route of Administration","Product RVM Frequency of Treatments","Product RVM Length/Number of Treatments","Product RVM Withholding Period for Milk","Product RVM Withholding Period for Meat","Product RVM Maximum Dispense Quantity","Product RVM Maximum Dispense Frequency (days)","Auto Generate Product Type","Product Default Label Qty","Product Label Is Fixed Number","Product Identifier (NDC)","Product Schedule/Class","Product Lowest Dispensable Unit","Product Lowest Dispensable Quantity","Product Concentration","Product Concentration Unit","Product Concentration Volume","Product Concentration Diluted","Product Concentration Diluted Unit","Product Concentration Diluted Volume","Product Default Dosage Calculation Method","Product Default Route of Administration","Product Default Infusion Rate Per","Product Is CRI","Product Sheet Group","Product Service Fee Id","Product Service Fee Code","Product Service Fee External Reference"
95,MAH_eaee1be5-526c-4ec6-8cf6-c47df5c3ba75,YES,1,MAH_472915,"RC K9 Calorie Control 6.6lb",,4,"Prescription Foods",Medication,,,1,,32.96,39.99,46.1424,3.4376,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,472915,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
96,MAH_8e9ec1f5-f47d-41c7-a297-8929693f09af,YES,1,MAH_OXY,"Oxygen Therapy Per Hour",,8,Service,Standard,,,1,,0,0,75,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,"Minimum Price: 0.0000",NO,YES,0,,0,OXY,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
97,MAH_b95d9aa6-3611-404d-a64b-1cf00c261039,YES,1,MAH_EC20,"E-Collar 20",,9,Retail,Standard,33,,1,"Henry Schein",11.45,100,22.9,1.7061,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,EC20,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
99,MAH_e28494d3-f2ec-4b6f-98d1-b0061c7fff7f,YES,1,MAH_ZORB1,"Zorbium Topical Solution 1.0 mL",,6,Pharmacy,Medication,33,,1,"Henry Schein",15.75,150.03,39.3765,2.9335,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,ZORB1,YES,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
101,MAH_5d3a348c-064b-4a59-a4ec-49828330f9ef,YES,1,MAH_EXAM,Exam/Consult,,8,Service,Standard,,,1,,60,0,60,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,EXAM,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
102,MAH_b62eb6e6-6cd8-4af0-991c-1d9324b0c83f,YES,1,MAH_PROINER1,"Proin Extended Release 18mg Tablet",,6,Pharmacy,Medication,,,1,,0.5,100,1,0.0745,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,PROINER1,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
105,MAH_06d9bdc3-764a-4cdd-b668-909348ea6f11,YES,1,MAH_SKINB,"Skin Biopsy (excision)",,7,Surgery,Procedure,,,1,,60,0,60,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,SKINB,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
106,MAH_94570ff6-e823-4b53-91ad-3a17020a3c59,YES,1,MAH_SDMAT4,"SDMA and T4",,5,Lab,Diagnostic,33,,1,"Henry Schein",24.35,190.83,70.8171,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,SDMAT4,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
108,MAH_f933bc7e-748c-4546-b25b-dabcd67d5ed2,YES,1,MAH_235,"Heartgard Plus 12 months (50-100 lbs) BR",,6,Pharmacy,Medication,,,1,,83.67,100,167.34,12.4668,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,235,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
111,MAH_31754916-66b9-4d44-8715-9d364ef94965,YES,1,MAH_PRO12,"ProHeart 12  0-25 lb",,10,Injectables,Medication,33,,1,"Henry Schein",82,0,82,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,PRO12,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1833,SERVICEFEE_($12.0000)_(7.45),
114,MAH_78566c83-12c4-4638-a457-7d60be1d41fb,YES,1,MAH_TRIPA,"NeoPoly Bac w/ HC Ointment",,6,Pharmacy,Medication,,,1,,7.87,100,15.74,1.1726,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,TRIPA,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
115,MAH_04b77c8e-5e25-43ca-934b-cf0d215eebaa,YES,1,MAH_BIT,"Bitter Apple 8oz. Bottle",,9,Retail,Standard,,,1,,4.88,155.53,12.47,0.9290,Price,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,BIT,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
116,MAH_4701c9d7-3cd9-40ca-b0aa-c41630d96cf5,YES,1,MAH_ZYMHC,"Zymox Otic w/ Hydrocortisone",,6,Pharmacy,Medication,33,,1,"Henry Schein",38.12,85,70.522,5.2539,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,ZYMHC,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
117,MAH_bc50737a-8a31-40e4-b315-1fb3a55815a6,YES,1,MAH_SED,"Sedation - Canine",,10,Injectables,Medication,,,1,,0,0,100,0.0000,BundlePriceTaxExclusive,No,,0,0.0000,MINIMUM,NO,NO,,0,,NO,YES,0,,0,SED,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
118,MAH_f61b312c-d645-44fa-8796-60a99fea778f,YES,1,MAH_IMUDOG,"Imuquin Dog per packet",,6,Pharmacy,Medication,,,1,,0.45,100,0.9,0.0671,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,IMUDOG,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
119,MAH_44edb2bc-3a0f-4503-bb41-01bc3af7d077,YES,1,MAH_OXYT,"Oxytocin Injection per ml.",,10,Injectables,Medication,,,1,,0.03,200,0.09,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,OXYT,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1833,SERVICEFEE_($12.0000)_(7.45),
120,MAH_cd38ea5c-147a-47dc-b487-8d0127258aa5,YES,1,MAH_231,"Heartgard Plus 12 months (under 25 lbs)",,6,Pharmacy,Medication,,,1,,56.38,100,112.7594,8.4006,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,231,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
121,MAH_5abd96d2-66e8-4c3c-ba13-6c3004bfa9d8,YES,1,MAH_ISO,"Isoflurane Per Hour- first hour",,7,Surgery,Standard,,,1,,140,0,140,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,YES,YES,0,,0,ISO,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
122,MAH_8d62732e-ba3d-4d0c-83cc-2d17db1d8e87,YES,1,MAH_FORTK,"Fortiflora K9 Per Pa",,9,Retail,Medication,,,1,,0.57,100,1.14,0.0849,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,FORTK,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
123,MAH_358fe6a4-9486-401f-9197-6f27ed5fdb47,YES,1,MAH_NAILG,"Nail Trim w/ Dremel Tool",,8,Service,Standard,,,1,,0,0,25,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,NAILG,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
124,MAH_2b423c18-6b40-456f-b7f0-07467195c3e6,YES,1,MAH_HUM,"Ortho- Humerous-Condylar Fx IM PIN",,7,Surgery,Procedure,,,1,,1500,0,1500,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,HUM,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
126,MAH_5f911889-1ce9-4284-a756-d6ca887e80ef,YES,1,MAH_PROZI,"Prozinc Insulin 10ml vial",,6,Pharmacy,Medication,,,1,,99.46,50,149.19,11.1147,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,PROZI,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
127,MAH_1824e76b-e6c5-476a-be19-48ec9acc3cd9,YES,1,MAH_SOLU,"Solu medrol per bottle",,10,Injectables,Medication,,,1,,90.63,100,181.26,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,SOLU,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
128,MAH_4e3b489f-cecb-4da2-8e43-8337d1a6361e,YES,1,MAH_427877,"RC Feline Hydrolyzed protein 7.7 lb",,4,"Prescription Foods",Medication,,,1,,38.61,94.22,74.993,5.5870,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,427877,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
130,MAH_dec093bf-073f-461f-b524-f8cce9377b13,YES,1,MAH_303110,"RC Feline Sel Pro PR 5.9 oz.",,4,"Prescription Foods",Medication,,,1,,1.95,104.62,3.9926,0.2974,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,303110,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
131,MAH_6ace958b-66eb-4b8c-82c1-aaad5d120f45,YES,1,MAH_2448,"Hills K9 Treats Soft Baked Natural",,9,Retail,Standard,33,,1,"Henry Schein",3.74,100,7.4826,0.5574,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,2448,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
132,MAH_8024368f-cabe-4ff6-9c0f-ae050e180515,YES,1,MAH_8622,"Hills K9 K/D 17.6lb bag",,4,"Prescription Foods",Medication,,,1,,68.99,0,68.9902,5.1398,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,8622,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
134,MAH_d8792569-3b85-4c94-803e-2329371f0d15,YES,1,MAH_XRAYD,"Dental Radiographs - Full Mouth",,8,Service,Diagnostic,,,1,,165,0,165,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,XRAYD,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
137,MAH_eec42ccc-cf83-4d2b-b845-97044ff19a96,YES,1,MAH_ATPPURP,"Atopica Purple 50 mg (16.1-33 lbs)",Cyclosporine,6,Pharmacy,Medication,33,,1,"Henry Schein",38.5,75,67.375,5.0194,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,ATPPNK,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
140,MAH_3f3cde0d-e737-4cab-876b-5359140e4dbd,YES,1,MAH_427915,"RC K9 Calorie Control 15.4 lb.",,4,"Prescription Foods",Medication,,,1,,27.89,40.01,39.0507,2.9093,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,427915,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
142,MAH_f3a6a6de-be69-4fe1-a20a-39641be98dab,YES,1,MAH_TOBRA,"Tobramycin Eye Drops 0.3% 5ml",,6,Pharmacy,Medication,,,1,,3.61,300,14.44,1.0758,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,TOBRA,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
144,MAH_1c117de4-3af5-4f35-a61c-50d49d9ea629,YES,1,MAH_SIMP120,"Simparica 120 mg. 88-132 lb per dose",,6,Pharmacy,Medication,,,1,,14.75,100,29.5,2.1978,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,SIMP120,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
147,MAH_cf6b25a2-9092-427e-8aab-4a08bc723709,YES,1,MAH_PRO123,"Proheart 12 Injection",,10,Injectables,Medication,,,1,,45.06,-100,0,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,PRO123,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
148,MAH_9f117b7a-a17c-4b73-be13-50b56ead9089,YES,1,MAH_HGFT,"Hill's K9 Grain Free Treats",,9,Retail,Standard,33,,1,"Henry Schein",3.49,100,6.98,0.5200,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,"",YES,YES,0,,0,HGFT,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
150,MAH_b335c8fe-9cd8-4e02-95b6-8934eb593cc2,YES,1,MAH_2570,Hill's K9 Heathly Advantage Adult 28lb"",,9,Retail,Standard,,,1,,42.1,40,58.939,4.3910,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,2570,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,"
153,MAH_9d6f1e80-8db9-4f82-9616-d1d5c088da88,YES,1,MAH_VET10,"Vetmedin 10mg Tablets",,6,Pharmacy,Medication,,,1,,1.89,100,3.78,0.2816,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,VET10,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
154,MAH_6464f333-1440-4a3f-9fe8-465817e84d1c,YES,1,MAH_S17108,"Antech Rabies Export(FAVN)",,5,Lab,Vaccination,,,1,,254.88,50,382.32,0.0000,Markup,No,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,S17108,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
155,MAH_40ab0ff0-0833-42c2-8651-6d40d06f8506,YES,1,MAH_FHO,"Ortho- FHO",,7,Surgery,Procedure,,,1,,1200,0,1200,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,FHO,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
159,MAH_9c9571e5-9713-491d-a328-d7dc7915d8ad,YES,1,MAH_POTTY,"Potty Path Shaved",,8,Service,Standard,,,1,,0,0,15,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,POTTY,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
160,MAH_d51d6a7a-0295-4a33-923c-9dd03cf8235f,YES,1,MAH_PRO6,"Proheart 6 0-25lbs",,10,Injectables,Medication,,,1,,43,27.91,55,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,PRO6,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1833,SERVICEFEE_($12.0000)_(7.45),
161,MAH_d10d0f08-a437-4d49-ab5a-86e43bf45aa6,YES,1,MAH_CLIN3,"Clindamycin 300mg Capsule",Antibiotic,6,Pharmacy,Medication,,,1,,0.17,150,0.425,0.0317,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,CLIN3,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
163,MAH_036a4e38-492f-4b72-807c-d3de66a15357,YES,1,MAH_INTGR12,"Interceptor Plus Green 8.1-25lb 12 mo",,6,Pharmacy,Medication,33,,1,"Henry Schein",58.23,60,93.168,6.9410,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,INTGR12,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
165,MAH_93cb3ac5-2020-4969-bf64-635549df0681,YES,1,MAH_VITB12,"Vitamin B-12 Injection",,10,Injectables,Medication,,,1,,0.22,300,0.88,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,VITB12,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1831,SERVICEFEE_($12.0000)_(E),
170,MAH_06f9d8eb-683c-495c-b25b-9d327e03ea9d,YES,1,MAH_BANDS,"Bandage - Small",,8,Service,Standard,,,1,,25,0,25,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,BANDS,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
171,MAH_2b6fdc27-1bf4-4a65-a2cb-b7fdb1038b34,YES,1,MAH_FLU20,"Fluoxetine 20mg Caps",,6,Pharmacy,Medication,33,,1,"Henry Schein",0.03,300,0.12,0.0089,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,FLU20,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
172,MAH_bf69b9e6-c1eb-433a-ad59-9443f45ce8cc,YES,1,MAH_FLUOX,"Fluoxetine 10mg Caps",,6,Pharmacy,Medication,,,1,,0.18,100,0.36,0.0268,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,FLUOX,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
174,MAH_08eadc9a-16f1-447e-b15b-8827e116755a,YES,1,MAH_8724,"Hill's Feline T/D 8.5 lb.",,4,"Prescription Foods",Medication,,,1,,29.65,61.86,47.9944,3.5756,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,8724,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
175,MAH_0f1d5f64-a98e-462a-a7b3-d62b25c1ce68,YES,1,MAH_WIREJ,"Fracture Repair: Mandible",,7,Surgery,Procedure,,,1,,850,0,850,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,WIREJ,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
176,MAH_3eebe242-189b-4f30-9294-e22a5c23aa9f,YES,1,MAH_U100,"U-100 Insulin Syringe Kit",,6,Pharmacy,Medication,,,1,,24.05,100,48.1,3.5835,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,U100,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
178,MAH_1fd311c5-7398-46c1-ab7d-50ad1a0775f6,YES,1,MAH_DERM2,"Fungal Culture",,5,Lab,Diagnostic,,,1,,2.27,1419.82,34.5,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
179,MAH_c65e4ae4-4594-4bc1-9d63-04e79710599d,YES,1,MAH_7059,"Hill's K9 Metabolic  13 oz.",,4,"Prescription Foods",Medication,,,1,,1.97,82.23,3.5924,0.2676,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,7059,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
181,MAH_96cc70a6-79a2-47d4-81a1-2b96d259d59a,YES,1,MAH_941IH,"Chem 17 - In House",,5,Lab,Diagnostic,,,1,,49.55,152.27,125,0.0000,Price,No,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,941IH,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
182,MAH_5cc16ff5-8136-4f1d-8777-4fdeb3b8e8e2,YES,1,MAH_NCI,"Nursing Care- Intensive per Day",,8,Service,Standard,,,1,,40,0,40,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,NCI,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
183,MAH_b8739e06-529d-48cb-bf92-fa53f374e912,YES,1,MAH_FAMO1,"Famotidine 20mg",,6,Pharmacy,Medication,,,1,,0.06,400,0.3,0.0224,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,FAMO1,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
184,MAH_6d2a0f54-c289-4f5b-b90e-19e321c885c0,YES,1,MAH_HEM,"Hematoma Repair",,7,Surgery,Standard,,,1,,137.5,50,206.25,0.0000,Markup,No,,0,0,MINIMUM,YES,NO,E,0,"Minimum Price: 0.0000",NO,YES,,,,HEM,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
185,MAH_2d590ee4-850c-46be-a58e-54b5d3b2031e,YES,1,MAH_4005,"Hill's K9 T/D 5lb Small Bites",,4,"Prescription Foods",Medication,,,1,,24.99,4,25.9935,1.9365,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,4005,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
187,MAH_ffa1c4b4-fdb7-469d-beab-cc039334dbe8,YES,1,MAH_XRAY3,"Dental Radiographs - Single View",,8,Service,Diagnostic,,,1,,25,0,25,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,XRAY3,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
192,MAH_d86fcb63-34b7-49e4-b56e-3e0fedec30df,YES,1,MAH_PHEN,"Phenobarbitol - In House Lab",,5,Lab,Diagnostic,33,,1,"Henry Schein",24.35,166.94,65,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,PHEN,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
193,MAH_d6dcee02-d049-4bfb-baa7-1fd9296f1f27,YES,1,MAH_HX2,"Antech Histopathology Additional Sample",,5,Lab,Diagnostic,,,1,,33,100,66,0.0000,Markup,No,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
194,MAH_f19824ee-cbe6-4f0c-b03b-b7f3c3600f63,YES,1,MAH_ZYC,"Zycortal 25mg/mL by mL",,10,Injectables,Medication,,,1,,40.11,100,80.22,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,ZYC,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
198,MAH_4602ca72-d568-4bea-9fd7-43b762b71db1,YES,1,MAH_LAXAI,Laxatone/Laxaire,,9,Retail,Medication,,,1,,10.23,60,16.368,1.2194,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,LAXAI,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
199,MAH_67dc8c50-3940-4586-b1e2-16158b4078c8,YES,1,MAH_EXTR,"Tooth Extractions",,7,Surgery,Standard,,,1,,500,0,500,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,"For Estimate",NO,YES,0,,0,EXTR,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
