drug_schedule,description,trade_name_detected,is_billable,is_multi_dose,is_external,is_refrigerated,unit_of_issue,requires_cycle_count_witness,requires_issue_witness,requires_restock_witness,requires_return_witness,requires_waste_witness,Issue Unit Strength,order_quantity,order_unit,order_unit_price
6,Simparica Trio 6mg Purple 5-11lbs,Simparica Trio,1,0,0,0,DOSE,0,0,0,0,0,6 mg,6,DOSE,$15.79
6,Simparica Trio 72mg Dk Brn 88-132lb,Simparica Trio,1,0,0,0,DOSE,0,0,0,0,0,72 mg,6,DOSE,$26.16
6,Simplera 1 ml Dose,,1,0,0,0,DOSE,0,0,0,0,0,,10,EACH,$158.40
6,Sirolimus DR 1.2 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,1.2 mg,12,TAB,$96.48
6,Sirolimus DR 2.4 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,2.4 mg,12,TAB,$160.80
6,Size 1 Neonatal BP CLASSIC-CUF  ,,1,0,1,0,EACH,0,0,0,0,0,,20,EACH,$160.00
6,Size 10 Clipper Blade A5 ,,1,0,1,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Size 4 Neonatal BP CLASSIC-CUF ,,1,0,1,0,EACH,0,0,0,0,0,,20,EACG,$160.00
6,Size 5 Neonatal BP CLASSIC-CUF ,,1,0,1,0,EACH,0,0,0,0,0,,20,EACG,$160.00
6,Size 84 Clipper Blade Au,,1,0,1,0,EACH,0,0,0,0,0,,1,EACG,$14.85
6,Skunk Off Soaker ,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$7.29
6,SMZ TMP 960mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,960 mg,100,TAB,$5.13
6,SMZ-TMP 480mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,480 mg,500,TAB,$17.34
6,SMZ-TMP 48mg/ml Oral,,1,1,0,0,ML,0,0,0,0,0,48 mg,473,ML,$41.12
6,SNAP 4Dx,,1,0,0,0,TEST,0,0,0,0,0,,30,EACH,$696.00
6,Sodalime ,,1,0,1,0,BTTL,0,0,0,0,0,,1,BTTL,$99.16
6,Sodium Bicarbonate 8.4% Inj ,,1,1,0,0,ML,0,0,0,0,0,8.40%,1,BTTL,$19.56
6,Sodium Chloride 0.9% 10ml Vial,,1,0,0,0,EACH,0,0,0,0,0,0.90%,25,EACH,$26.99
6,Sodium Chloride 5% Ophth Ointment,,1,0,0,0,TUBE,0,0,0,0,0,5%,1,TUBE,$0.00
6,Sodium Chloride 5% Ophth Soln 15 mL,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$0.00
6,Sodium Hyaluronate 0.18% 10 mL,,1,0,0,0,BTTL,0,0,0,0,0,0.18%,1,BTTL,$11.25
6,Sodium Hyaluronate 0.2% 10 mL,,1,0,0,0,BTTL,0,0,0,0,0,0.20%,1,BTTL,$22.46
6,Sodium Bicarbonate Paste,Bovine Buffer,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Solu Medrol 1G 16mL Diluent,,1,1,0,0,ML,0,0,0,0,0,1G,16,ML,$42.90
6,Solu-DeltaCortef 100mg Inj,,1,0,0,0,VIAL,0,0,0,0,0,100 mg,1,VIAL,$13.20
6,Sorbitol 700 mg/mL Oral ,,1,1,0,0,ML,0,0,0,0,0,700 mg,473,ML,$11.87
6,Sotalol 80mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,80 mg,100,TAB,$0.33
6,Sotalol HCl 80mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,80 mg,100,TAB,$6.20
6,Spironolactone 25mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,25 mg,100,TAB,$7.44
0,Sterile Water 1000ml,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$4.82
0,Sterile Water 100ml ,,1,0,0,0,BTTL,0,0,0,0,0,,25,BTTL,$128.85
0,Sterile Water 10ml,,1,0,0,0,BTTL,0,0,0,0,0,,25,BTTL,$34.07
0,Sterile Water 250ml,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$3.44
6,Strong Iodine 7% 16oz,Triodine 7,1,0,0,0,EACH,0,0,0,0,0,7%,1,EACH,$14.88
6,Stronghold 15mg Fel Pink <2.5kg,,1,0,0,0,EACH,0,0,0,0,0,15mg,6,EACH,$16.75
6,Stronghold 45mg Fel Blue 2.6-7.5kg,,1,0,0,0,EACH,0,0,0,0,0,45 mg,6,EACG,$22.44
6,Sucralfate 1 gram Tablet,,1,1,0,0,TAB,0,0,0,0,0,1 g,500,TAB,$83.34
6,Sucralfate 100mg/ml Oral ,,1,1,0,0,ML,0,0,0,0,0,100mg,414,ML,$100.70
6,Sucralfate 200mg/mL Oral,,1,1,0,0,ML,0,0,0,0,0,200 mg,500,ML,$0.15
6,Sulfadimethoxine 125mg Tablet,Albon,1,1,0,0,TAB,0,0,0,0,0,125 mg,200,TAB,$44.05
6,Sulfadimethoxine 250mg Tabet,Albon,1,1,0,0,TAB,0,0,0,0,0,250 mg,500,TAB,$238.50
6,Sulfadimethoxine 5% Oral,Albon,1,1,0,0,ML,0,0,0,0,0,5%,60,ML,$14.95
6,Sulfadimethoxine 500mg Tablet,Albon,1,1,0,0,TAB,0,0,0,0,0,500 mg,500,TAB,$100.25
6,Sulfadimethoxine 50mg/mL,Albon,1,1,0,0,ML,0,0,0,0,0,50 mg,473,ML,$107.95
6,Surgical Scrub Brush  4% CHG,,1,0,1,0,BOX,0,0,0,0,0,4%,1,BOX,$47.23
6,Surolan Otic Susp 15mL,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$23.17
6,Surolan Otic Susp 30mL,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$42.71
6,Sustain 5.4g  Sachets Large Breed,,1,0,0,0,EACH,0,0,0,0,0,5.4 g,30,EACH,$24.00
6,Sustain2.7g Sachets Sm/Med Breed,,1,0,0,0,EACH,0,0,0,0,0,2.7 g,30,EACH,$19.00
6,Synotic Otic 8mL,Synotic,1,0,0,0,BTTL,0,0,0,0,0,,12,BTTL,$212.05
6,Synulox Palatable 50mg/ml Drops,,1,0,0,0,BTTL,0,0,0,0,0,50 mg,1,BTTL,$2.58
6,Tacrolimus 1 mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,1 mg,100,CAP,$58.71
6,Tears Naturale 15mls,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$10.38
6,Technovit Liquid 480cc,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Technovit Powder 1000g,,1,0,0,0,JAR,0,0,0,0,0,1000 g,1,JAR,$92.00
3,Telazol 100mg/ml Inj,,1,1,0,1,ML,1,1,1,1,1,100 mg,5,ML,$0.00
6,Temaril- P Tablet,Temaril,1,1,0,0,TAB,0,0,0,0,0,,100,TAB,$75.00
6,Tensospray 300mL,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$25.29
6,Terbinafine 250 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,250 mg,30,TAB,$3.95
6,Terbutaline 1mg/ml Inj,,1,1,0,0,ML,0,0,0,0,0,1 mg,10,ML,$57.96
6,Terbutaline 5mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,5 mg,100,TAB,$41.09
6,Terramycin Ophth Oint ,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$19.70
6,T-FloLoc 2% Tetra EDTA,,1,0,0,0,BOX,0,0,0,0,0,2%,1,BOX,$239.00
6,Theophylline 100mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,100 mg,100,TAB,$0.19
6,Theophylline 50mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,50 mg,100,TAB,$40.00
6,Theophylline ER 400 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,400 mg,100,TAB,$137.30
6,Therabloat,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$0.00
6,Thiamine 500mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,500 mg,100,ML,$0.94
6,Thyronorm 5mg/ml Oral (100ml),,1,0,0,0,BTTL,0,0,0,0,0,5mg,1,BTTL,$23.89
6,Thyronorm 5mg/ml Oral (30ml) ,,1,0,0,0,BTTL,0,0,0,0,0,5mg,1,BTTL,$9.55
6,TMS Suspension 48mg/ml 473ml,,1,1,0,0,ML,0,0,0,0,0,48 mg,473,ML,$15.79
6,Tobra 0.3% / Dexameth 01% Liq 5mL,,1,0,0,0,BTTL,0,0,0,0,0,0.30%,1,BTTL,$15.16
6,Tobramycin 0.3% Ophth Oint ,,1,0,0,0,EACH,0,0,0,0,0,0.30%,1,EACH,$13.37
6,Tobramycin 0.3% Ophth Sol ,,1,0,0,0,BTTL,0,0,0,0,0,0.30%,1,BTTL,$6.61
6,Tobramycin 40mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,40 mg,30,ML,$22.26
6,Toltrazuril 5% Oral  ,,1,1,0,0,ML,0,0,0,0,0,5%,250,ML,$0.62
6,Torsemide 2 mg/mL Oral ,,1,1,0,0,ML,0,0,0,0,0,2 mg,32,ML,$19.50
6,Toxiban 240ml,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$14.81
4,Tramadol 50 mg Tablet,,1,1,0,0,TAB,1,1,1,1,1,50 mg,100,TAB,$2.08
4,Tramadol 50mg/ml Oral,,1,1,0,0,ML,1,1,1,1,1,50 mg,60,ML,$56.00
6,Tranexamic Acid 650mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,650 mg,30,TAB,$17.37
6,Transdermal Mirtazapine 2mg/0.05ml,Mirataz,1,0,0,0,EACH,0,0,0,0,0,2mg,6,EACH,$129.00
6,Transfer Pipette 1.7mL 500ct,,1,0,0,0,BOX,0,0,0,0,0,,1,BOX,$47.83
6,Travatan 40mcg/ml Opth Drops 2.5ml,,1,0,0,0,EACH,0,0,0,0,0,40mcg,1,EACH,$17.64
6,Trazodone 100mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,100 mg,1000,TAB,$0.00
6,Trazodone 150mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,150 mg,100,TAB,$5.99
6,Trazodone 200mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,200 mg,100,TAB,$183.00
6,Trazodone 50mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,50 mg,84,CAP,$11.11
6,Trazodone 50mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,50 mg,1000,TAB,$0.00
6,Tresaderm Solution 15mL,,1,0,0,0,BTTL,0,0,0,0,0,,12,BTTL,$284.93
6,Tresaderm Solution 7.5mL,,1,0,0,0,BTTL,0,0,0,0,0,,12,BTTL,$164.89
6,Tricin Ear & Eye Oint 4gm,,1,0,0,0,EACH,0,0,0,0,0,4 g,1,EACH,$10.92
6,Tri-Hist Granules,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$112.15
6,Trilostane 10mg Capsule,Vetoryl,1,0,0,0,CAP,0,0,0,0,0,10 mg,30,CAP,$30.57
6,Trilostane 120mg Capsule,Vetoryl,1,0,0,0,CAP,0,0,0,0,0,120 mg,30,CAP,$112.46
6,Trilostane 30mg Capsule,Vetoryl,1,0,0,0,CAP,0,0,0,0,0,30 mg,30,CAP,$41.22
6,Trilostane 5mg Capsule,Vetoryl,1,0,0,0,CAP,0,0,0,0,0,5 mg,30,CAP,$26.78
6,Trilostane 60mg Capsule,Vetoryl,1,0,0,0,CAP,0,0,0,0,0,60 mg,30,CAP,$51.31
6,Triple Antibiotic Ointment 1oz,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$2.38
6,TrizChlor 4 Spray,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$17.52
6,Trizultra + Keto Flush 4oz,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$11.90
6,Trusopt 2% Eye Drops,,1,0,0,0,EACH,0,0,0,0,0,2%,1,EACH,$0.00
6,TYLAN 200/250ML INJ,Tylan,1,0,0,0,EACH,0,0,0,0,0,200/250 ml,1,EACH,$0.00
6,TYLAN 50/100ml Inj,Tylan,1,0,0,0,EACH,0,0,0,0,0,50/100 ml,1,EACH,$0.00
6,Tylan Powder 100g Jar,Tylan,1,0,0,0,BTTL,0,0,0,0,0,100 g,1,BTTL,$58.26
6,Tylosin 50mg ,,1,0,0,0,CAP ,0,0,0,0,0,50 mg,60,CAP,$0.58
6,U100 0.5ml x 29g Insulin Syringe,,1,0,0,0,BOX,0,0,0,0,0,,1,BOX,$12.90
6,U-100 Insulin Syr 0.3ml x 29g 100ct,,1,0,0,0,BOX,0,0,0,0,0,,1,BOX,$14.72
6,U-40 Insulin Inj,Vetsulin,1,0,0,0,VIAL,0,0,0,0,0,,1,VIAL,$41.29
6,Ultrabac 7,Ultrabac 7,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$25.39
6,Urine Collection Bag 1000mL,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$19.00
6,Ursodiol 100mg Quad Tablet,,1,1,0,0,TAB,0,0,0,0,0,100 mg,100,TAB,$55.00
6,Ursodiol 250mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,250 mg,100,TAB,$27.73
6,Ursodiol 500 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,500 mg,100,TAB,$132.64
6,Valacyclovir 1 gm Tablet,,1,1,0,0,TAB,0,0,0,0,0,1 g,30,TAB,$14.30
6,Valbazen Drench Gun 50mL  5L,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Valbazen Susp 1LTR,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Varenzin-CA1 25mg/ml Feline Oral,,1,0,0,0,BTTL,0,0,0,0,0,25 mg,1,BTTL,$36.70
6,Velagliflozin 15mg/ml Oral,Senvelgo,1,0,0,0,BTTL,0,0,0,0,0,15 mg,1,BOX,$0.00
6,Ventipulmin Syrup 100ml,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$113.59
6,Ventipulmin Syrup 330ml ,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$269.39
6,Verapamil ER 120 mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,120 mg,100,CAP,$35.31
6,Verapamil ER 240mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,240 mg,100,TAB,$29.42
6,Vetdyne 7% Gal,,1,0,0,0,GAL,0,0,0,0,0,7%,1,GAL,$33.00
6,Veterinus Derma Gel ,,1,0,0,0,EACH ,0,0,0,0,0,,1,EACH,$32.85
6,VetGold cream 30ml,,1,0,0,0,TUBE,0,0,0,0,0,,1,TUBE,$10.14
6,Vetigel Hemostatic Gel 5mL Syringe,,1,0,0,0,SYR,0,0,0,0,0,,2,SYR,$76.14
6,Vetropolycin Opth Oint,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Vets4pets HairballRelief 100ml ,,1,0,0,0,TUBE,0,0,0,0,0,,1,TUBE,$7.62
6,Vets4Pets StressRelief 120ml ,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$11.98
6,Vetsalve 20mg,,1,0,0,0,EACH,0,0,0,0,0,20 mg,1,EACH,$0.00
6,VICRYL 5-0 P-3 18in 12ct Suture,J463G,1,0,0,0,PACKET,0,0,0,0,0,,12,PACKET,$217.84
6,Vincristine 1mg/ml Inj,,1,1,0,0,ML,0,0,0,0,0,1 mg,5,ML,$63.31
6,Viscotears 10G Gel,,1,0,0,0,TUBE,0,0,0,0,0,10 g,1,TUBE,$10.61
6,Vision 7 with Spur Vaccine 100mL,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$0.00
6,Vision 8 with Spur Vaccine 20mL,,1,0,0,0,DOSE,0,0,0,0,0,,10,DOSE,$0.00
6,Vitamin A Drops ,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$0.00
6,Vitamin B Complex High Inj 500mL,,1,1,0,0,ML,0,0,0,0,0,,500,ML,$20.05
6,Vitamin B Complex Inj 100ml,,1,1,0,0,ML,0,0,0,0,0,,100,ML,$6.24
6,Vitamin B Oral ,Pet Tinic,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$8.25
6,Vitamin B12 (1000 mcg/ml) Inj,,1,1,0,0,ML,0,0,0,0,0,1000 mcg,100,ML,$10.07
6,Vitamin C 250 mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,250 mg,100,ML,$4.75
6,Vitamin K 25mg Capsule ,,1,0,0,0,CAP,0,0,0,0,0,25 mg,50,CAP,$7.82
6,Vitamin K 50 mg Capsule,,1,0,0,0,CAP ,0,0,0,0,0,50 mg,50,CAP,$15.29
6,Vitamin K 50mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,50 mg,50,TAB,$20.20
6,Vitamin K1 10 mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,10 mg,100,ML,$16.79
6,Vitamin K1 25mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,25 mg,50,TAB,$10.25
6,Vitamin K1 50mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,50 mg,50,TAB,$17.53
6,Vitamin K1 Inj 5ml Amp,,1,0,0,0,AMP,0,0,0,0,0,,6,AMP,$96.09
6,VitaminK 50mg Capsule ,,1,0,0,0,CAP,0,0,0,0,0,50 mg,50,CAP,$14.66
6,Warfarin 2.5 mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,2.5 mg,100,CAP,$21.18
6,Xeno 450 Spot On Tube,,1,0,0,0,TUBE,0,0,0,0,0,,6,TUBE,$22.79
0,Yorker Bottle  8oz,,1,0,1,0,BAG,0,0,0,0,0,,1,BAG,$17.93
0,Yorker Bottle 1/2 oz,,1,0,1,0,BAG,0,0,0,0,0,,1,BAG,$5.88
6,Yumove Advance 360 Canine Tablet ,,1,1,0,0,TAB,0,0,0,0,0,,270,TAB,$64.71
6,Yunnan Baiyao ,,1,0,0,0,BOX,0,0,0,0,0,,1,BOX,
6,Zoledronic Acid 0.8 mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,0.8 mg,5,ML,23.32999992
6,Zycortal -25mg/ml Inj ,Zycortal,1,1,0,0,ML,0,0,0,0,0,,4,ML,144.4100037
6,Zylkene 225mg Capsule 120ct,Zylkene,1,0,0,0,BTTL,0,0,0,0,0,225 mg,1,BTTL,127.4300003
6,Zymox Otic HC 1.0% 1.25oz,,1,0,0,0,BTTL,0,0,0,0,0,1.00%,1,BTTL,14.10000038
