Vetcove ID,Date,Hospital,Name,Order #,PO Number,Supplier,Manufacturer,Manufacturer Number,Primary Category,Secondary Category,GL Code,Vetcove Item ID,Cost per Dose,Units,Unit Price,Unit Measurement,List Price,Quantity,Total Price,Item Status,Supplier's SKU
447729085,2025-06-09,Animal Care Center + Pet House Suites,"Blue-Top Tube: 1.8 mL, Sodium Citrate",5104127283,VC0KVT1L,Idexx,IDEXX,98-0008370-00,Diagnostics Laboratory,"Blood Tubes, Needles and Racks",,234523,0.0,2.0,0.0,ml,,5,0.0,Completed,98-0008370-00
447729083,2025-06-09,Animal Care Center + Pet House Suites,Catalyst Chem 10 Clip: 12 Count,5104127283,VC0KVT1L,Idexx,IDEXX,98-11005-01,Diagnostics Laboratory,Reagents/Accessories-Chemistry,,175982,35.8,12.0,429.6,each,455.4,1,429.6,Completed,98-11005-01
447729084,2025-06-09,Animal Care Center + Pet House Suites,Catalyst Chem 10 Clip: 12 Count,5104127283,VC0KVT1L,Idexx,IDEXX,98-11005-01,Diagnostics Laboratory,Reagents/Accessories-Chemistry,,175982,35.8,12.0,429.6,each,455.4,1,429.6,Completed,98-11005-01
446106368,2025-06-02,Animal Care Center + Pet House Suites,"Cefazolin Sodium: 10ml (1g/vial), 1 Count",6206463646,VC0KSAIR,Patterson,,4456770725,Pharmaceuticals,Antibiotics,,34841,2.27,1.0,2.27,vial,,1,2.27,Completed,078953355
429143484,2025-03-26,Animal Care Center + Pet House Suites,"Monoject Syringe with Needle (Rigid Pack): Sterile, 3ml, Luer Lock, 22g x 3/4"", 100 Count",6206043124,VC0JTTCY,Patterson,Cardinal Health,8881505223,Administration and Transfusion,Syringes and Needles,General Supplies - Medical (5300),193004,0.0,100.0,0.0,needle,,1,0.0,Completed,078062162
429143483,2025-03-26,Animal Care Center + Pet House Suites,Vanguard B Oral Vaccine: 25 x 1 Dose,6206043124,VC0JTTCY,Patterson,Zoetis,10014058,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),174669,4.73,25.0,118.25,dose,,1,118.25,Completed,078926163
429143482,2025-03-26,Animal Care Center + Pet House Suites,Vanguard DAPP/L4 Vaccine: 25 x 1 Dose,6206043124,VC0JTTCY,Patterson,Zoetis,10024432,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),476915,191.25,1.0,191.25,tray,,1,191.25,Completed,078945473
484280582,2025-10-27,Animal Care Center + Pet House Suites,Prescription Diet Feline c/d Multicare Stress Urinary Care with Chicken: 4lbs,GNY6533,VC0MY4QD,Covetrus,Hill's Pet Nutrition,603930,Foods,"Diets, Therapeutic",,286978,6.7575,4.0,27.03,lb,27.03,1,27.03,Completed,067998
484280585,2025-10-27,Animal Care Center + Pet House Suites,"Churu Nourish: Chicken & Tuna, 50 Count",GNY6533,VC0MY4QD,Covetrus,Inaba,UVC111,Nutraceuticals,Behavior,General Supplies - Medical (5300),334713,0.4662,50.0,23.31,bag,23.47,2,46.62,Completed,071383
484280579,2025-10-27,Animal Care Center + Pet House Suites,PPVD Feline HA Hydrolyzed Formula: 4lbs,GNY6533,VC0MY4QD,Covetrus,Nestle Purina,003810014541,Foods,"Diets, Therapeutic",Inventory Asset - Food (1333),189963,28.84,1.0,28.84,box,28.84,1,28.84,Drop Shipment,041166
484984478,2025-10-30,Animal Care Center + Pet House Suites,"Claro Otic Solution: 1 ml, 1 x 10 Count",6207689377,VC0N1IHG,Patterson,Elanco,90209438,Pharmaceuticals,Otic Preparations,Inventory - Medicine (1331),156413,18.94,10.0,189.4,tube,,1,189.4,Completed,078950712
484984476,2025-10-30,Animal Care Center + Pet House Suites,TrizEDTA® Aqueous Flush: 16oz,6207689377,VC0N1IHG,Patterson,Dechra,16TZAQW,Pharmaceuticals,Otic Cleansers/Drying Agent,Inventory - Medicine (1331),30642,1.5562,16.0,24.9,oz,,3,74.7,Completed,078324449
484984488,2025-10-30,Animal Care Center + Pet House Suites,"Genia Velfast Self-Grip K9 E-Collars: 30 cm, Each",6207689377,VC0N1IHG,Patterson,Genia,306462,Wound Care and White Goods,Elizabethan and Recovery Collars,,853774,15.52,1.0,15.52,purchasing unit,,2,31.04,Completed,078942397
485199915,2025-10-30,Animal Care Center + Pet House Suites,"PureVax® Feline Rabies: 0.5ml, 25 Count",2104702525,4503860200,Boehringer Ingelheim,Boehringer Ingelheim,159730,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),433495,12.1912,25.0,304.78,dose,423.3,1,304.78,Completed,159730
428078931,2025-03-24,Animal Care Center + Pet House Suites,"Animax Ointment (Nystatin, Neomycin Sulfate, Thiostrepton, Triamcinolone Acetonide Ointment): 15 Ml",6596568-0,VC0JS7E5,Penn Vet,Dechra,12215,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),143513,0.728,15.0,10.92,ml,,1,10.92,Completed,PHA112-14
428078929,2025-03-24,Animal Care Center + Pet House Suites,Neopolybac (W/ Zinc) Ophthalmic Ointment: 3.5G,6596568-0,VC0JS7E5,Penn Vet,Multiple Manufacturers,24208078055,Pharmaceuticals,Ophth Preps and Treatments,Inventory - Medicine (1331),142137,1.4971,3.5,5.24,g,,1,5.24,Completed,PHA28-38
456514912,2025-07-07,Animal Care Center + Pet House Suites,Ketoconazole 50ct Wipe Free Sample,569081,,Vetcove,Vet Custom Label Direct,,,,,864385,0.0,1.0,0.0,purchasing unit,8.49,1,0.0,Completed,8eb8faa1-c1af-4c18-afc7-52d68a7a146a
477197650,2025-09-29,Animal Care Center + Pet House Suites,"VS2 Rotors: T4/Cholesterol, 12 Count",1021169384,VC0MJBW7,Zoetis,Zoetis,500-0037-12,Diagnostics Laboratory,Reagents/Accessories-Chemistry,Inventory Asset - Lab Supplies (1334),118163,20.4225,12.0,245.07,each,315.4,1,245.07,Completed,10023215
477197652,2025-09-29,Animal Care Center + Pet House Suites,Vanguard CIV H3N2/H3N8 Vaccine: 25 x 1 Dose,1021169384,VC0MJBW7,Zoetis,Zoetis,10016338,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),234428,13.23,25.0,330.75,dose,623.75,1,330.75,Completed,10016338
480137883,2025-10-09,Animal Care Center + Pet House Suites,"Simparica TRIO Chewable Tablets: Green, 44.1-88.0lb, 5 x 6 Dose",6207515703,VC0MPEJQ,Patterson,Zoetis,10022682,Parasiticides,Heartworm Parasiticides,Inventory Asset - Preventatives (1335),371220,34.8033,30.0,1044.1,tablet,,1,1044.1,Completed,078945514
480137886,2025-10-09,Animal Care Center + Pet House Suites,"UltiGuard Safe Pack: 0.3ml, U-40, 29G x 0.5"", 100 Count",6207515703,VC0MPEJQ,Patterson,UltiMed,UM07263,Administration and Transfusion,Syringes and Needles,,187796,0.2462,100.0,24.62,syringe,,1,24.62,Completed,078565359
481285262,2025-10-13,Animal Care Center + Pet House Suites,"Mometavet® (gentamicin sulfate, mometasone furoate anhydrous, and clotrimazole otic suspension): 15gm",6810889-0,VC0MQNPS,Penn Vet,Dechra,MMET-15,Pharmaceuticals,Otic Preparations,Inventory - Medicine (1331),729107,22.74,1.0,22.74,bottle,,1,22.74,Completed,DP1035
483244132,2025-10-22,Animal Care Center + Pet House Suites,Purina Pro Plan Veterinary Diets NF Kidney Function Canine Formula 6lb 1 bag,0075543472,VC0LKNLP,Patterson,Nestle Purina,3810013846,Foods,"Diets, Therapeutic",Inventory Asset - Food (1333),77069,-27.31,1.0,-27.31,box,,1,-27.31,Return,078802901
481768588,2025-10-16,Animal Care Center + Pet House Suites,"Nutramax Proviable-Forte Kit For Medium & Large Dogs, 30Ml, 5 Count",6814941-0,VC0MTZ5N,Penn Vet,Nutramax,PROVFT5KP30,Nutraceuticals,Probiotics,Inventory - Medicine (1331),189253,18.9,5.0,94.5,each,,1,94.5,Completed,NMX1550
481768584,2025-10-16,Animal Care Center + Pet House Suites,"Maropitant Citrate Tablets: 160mg, 4 Count",6814941-0,VC0MTZ5N,Penn Vet,Multiple Manufacturers,86136010435,Pharmaceuticals,Antiemetics,Inventory - Medicine (1331),596816,5.5725,4.0,22.29,tablet,,1,22.29,Completed,ZYV2030
481768585,2025-10-16,Animal Care Center + Pet House Suites,"Maropitant Citrate Tablets: 24mg, 4 Count",6814941-0,VC0MTZ5N,Penn Vet,Multiple Manufacturers,86117002817,Pharmaceuticals,Antiemetics,Inventory - Medicine (1331),596819,2.54,4.0,10.16,tablet,,1,10.16,Completed,FEL1520
481768586,2025-10-16,Animal Care Center + Pet House Suites,Neopolydex Ophthalmic Suspension: 5Ml,6814941-0,VC0MTZ5N,Penn Vet,Multiple Manufacturers,2420883060,Pharmaceuticals,Ophth Preps and Treatments,Inventory - Medicine (1331),40454,4.9,1.0,4.9,bottle,,1,4.9,Completed,VED1818
466981595,2025-08-18,Animal Care Center + Pet House Suites,Convenia Sterile Water: 10ml,1020899609,VC0LWQD2,Zoetis,Zoetis,10001961,Pharmaceuticals,Antimicrobial Agents,Inventory - Medicine (1331),170299,0.0,10.0,0.0,ml,1.45,1,0.0,Completed,10025200
481768591,2025-10-16,Animal Care Center + Pet House Suites,"TB Syringe with Needle(Soft Pack): Sterile, 1ml, Luer Slip, 25g x 5/8"", 100 Count",6814941-0,VC0MTZ5N,Penn Vet,Multiple Manufacturers,303-2158,Administration and Transfusion,Syringes and Needles,General Supplies - Medical (5300),845938,0.1569,100.0,15.69,syringes,,2,31.38,Completed,SOL0050
481768581,2025-10-16,Animal Care Center + Pet House Suites,"Boston Round Bottle: Red Yorker Cap, 4oz, 25 Count",6814941-0,VC0MTZ5N,Penn Vet,Multiple Manufacturers,MWBY004025,Facility Supplies,"Bags, Bottles and Jars",,6391,0.4396,25.0,10.99,bottles,,1,10.99,Completed,BTLBOSTON4
481768583,2025-10-16,Animal Care Center + Pet House Suites,"Clindamycin Hcl Capsules: 150Mg, 100 Count",6814941-0,VC0MTZ5N,Penn Vet,Multiple Manufacturers,63304069201,Pharmaceuticals,Antimicrobial Agents,Inventory - Medicine (1331),120093,0.0611,100.0,6.11,capsule,,1,6.11,Completed,VED1054
481768592,2025-10-16,Animal Care Center + Pet House Suites,"Monoject Needle with Plastic Hub: 22g x 3/4"", Epoxy Insert, 100 Count",6814941-0,VC0MTZ5N,Penn Vet,Cardinal Health,8881250248,Administration and Transfusion,Syringes and Needles,Inventory - Med Supplies (1332),191922,0.1054,100.0,10.54,each,,3,31.62,Completed,SHW250248
488965537,2025-11-17,Animal Care Center + Pet House Suites,"PGCL Monofil Absorbable Suture: 3-0, FS-2 (19mm), 3/8 Reverse Cut, 36"", Violet, 12 Count",SO0726879,VC0NAB2M,Amatheon,Multiple Manufacturers,VINV-SUR9-23QU,Wound Closure,Synthetic Absorbable Suture,General Supplies - Medical (5300),6907,3.7492,12.0,44.99,suture,,1,44.99,Completed,L923-MO1083019F4P
489334934,2025-11-17,Animal Care Center + Pet House Suites,"Calm & Cozy Cat Wrap: Large, Grey and Lavender, 1 Each",6207834444,VC0NAARW,Patterson,Calm & Cozy Vet,USPL25-GL,Animal Handling and Restraints,Restraints and Positioners,,852545,119.0,1.0,119.0,purchasing unit,,1,119.0,Completed,078953579
489334936,2025-11-17,Animal Care Center + Pet House Suites,"Zenrelia (Ilunocitinib) Tablets: Light Purple, 15 mg, 90 Doses x 1 Count",6207834444,VC0NAARW,Patterson,Elanco,CA5539090AM,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),756475,0.8931,90.0,80.38,tablet,,1,80.38,Completed,078952193
489334937,2025-11-17,Animal Care Center + Pet House Suites,"PPVD Digestive Health Bites: 16oz, 5 Count",6207834444,VC0NAARW,Patterson,Nestle Purina,03810018390,Foods,"Diets, Therapeutic",Inventory Asset - Food (1333),305130,10.284,5.0,51.42,each,,1,51.42,Completed,078937200
488963904,2025-11-17,Animal Care Center + Pet House Suites,"VetPack Monoject Needle with Plastic Hub (Rigid): 20g x 3/4"", A, Aluminum Insert, 100 Count",6847427-0,VC0NAAVZ,Penn Vet,Medtronic,8881251774,Administration and Transfusion,Syringes and Needles,Inventory - Med Supplies (1332),84759,0.1055,100.0,10.55,needle,,2,21.1,Completed,SHW251188
489592303,2025-11-17,Animal Care Center + Pet House Suites,"Monoject Needle with Plastic Hub: 22g x 3/4"", Epoxy Insert, 100 Count",6847427-3,VC0NAAVZ,Penn Vet,Cardinal Health,8881250248,Administration and Transfusion,Syringes and Needles,Inventory - Med Supplies (1332),191922,0.1054,100.0,10.54,each,,3,31.62,Completed,SHW250248
477552005,2025-09-25,Animal Care Center + Pet House Suites,"Genia Velfast Self-Grip K9 E-Collars: 15cm, Each",6207395577,VC0MI1WZ,Patterson,Genia,306456,Wound Care and White Goods,Elizabethan and Recovery Collars,Inventory - Medicine (1331),443063,8.47,1.0,8.47,collar,,2,16.94,Completed,078942394
477551997,2025-09-25,Animal Care Center + Pet House Suites,"Micro Bore Extension Set: T Connector, Luer Lock, 5""",6207395577,VC0MI1WZ,Patterson,Zoetis,320764601,Administration and Transfusion,IV Sets and Connectors,,87537,3.3,1.0,3.3,each,,10,33.0,Completed,078876664
477551996,2025-09-25,Animal Care Center + Pet House Suites,"Macro Bore Extension Set: Luer Slip, 30"", Each",6207395577,VC0MI1WZ,Patterson,Zoetis,32068,Administration and Transfusion,IV Sets and Connectors,,115577,2.43,1.0,2.43,purchasing unit,,20,48.6,Completed,078827313
477551995,2025-09-25,Animal Care Center + Pet House Suites,Ayradia™ (Metronidazole Oral Suspension): 30Ml (125Mg/Ml),6207395577,VC0MI1WZ,Patterson,Virbac,13100,Pharmaceuticals,Antimicrobial Agents,Inventory - Medicine (1331),628562,0.895,30.0,26.85,ml,,1,26.85,Completed,078950498
477551991,2025-09-25,Animal Care Center + Pet House Suites,"PPVD Feline Advanced Care NF Kidney Function: 5.5oz, 24 Count",6207395577,VC0MI1WZ,Patterson,Nestle Purina,038100179030,Foods,"Diets, Therapeutic",Inventory Asset - Food (1333),261630,2.0346,24.0,48.83,each,,1,48.83,Completed,078933484
477551989,2025-09-25,Animal Care Center + Pet House Suites,"Animax Ointment (Nystatin, Neomycin Sulfate, Thiostrepton, Triamcinolone Acetonide Ointment): 15 Ml",6207395577,VC0MI1WZ,Patterson,Dechra,12215,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),143513,0.9087,15.0,13.63,ml,,1,13.63,Completed,078360619
477076663,2025-09-29,Animal Care Center + Pet House Suites,"Carprofen Chewable Tablets: 75mg, 180 Count",6796326-3,VC0MJBWK,Penn Vet,Multiple Manufacturers,21306855,Pharmaceuticals,Antiinflammatories,Inventory - Medicine (1331),509260,0.3503,180.0,63.05,tablet,,1,63.05,Completed,ZYV3030
489789677,2025-11-18,Animal Care Center + Pet House Suites,"Prednis Prednisolone Tablets: 5Mg, 1000 Count",0075558101,VC0MLPCM,Patterson,Multiple Manufacturers,2481,Pharmaceuticals,Antiinflammatories,Inventory - Medicine (1331),196593,-51.06,1.0,-51.06,bottle,,1,-51.06,Return,078690574
473366546,2025-09-11,Animal Care Center + Pet House Suites,"PureVax® Feline 3 (RCP): 0.5ml, 25 Doses",2104533202,4503810248,Boehringer Ingelheim,Boehringer Ingelheim,159726,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),427948,5.766,25.0,144.15,dose,200.21,1,144.15,Completed,159726
473305347,2025-09-11,Animal Care Center + Pet House Suites,"Zenrelia (Ilunocitinib) Tablets: Light Purple, 15 mg, 90 Doses x 1 Count",6207280526,VC0MAOFS,Patterson,Elanco,CA5539090AM,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),756475,0.8931,90.0,80.38,tablet,,1,80.38,Completed,078952193
472910275,2025-09-11,Animal Care Center + Pet House Suites,"Gabapentin Tiny Tabs: 50 mg/tab, 100 Tablet",WO03214700,VC0MAOGK,Wedgewood Pharmacy,Wedgewood Pharmacy,GABAPETTB0106VC,Pharmaceuticals,Compounded Medication,Inventory - Medicine (1331),788442,43.43,1.0,43.43,purchasing unit,48.25,1,43.43,Completed,GABAPETTB0106VC
474747050,2025-09-18,Animal Care Center + Pet House Suites,"PPVD Feline Early Care NF Kidney Function: 5.5oz, 24 Count",GMZ4654,VC0MEC48,Covetrus,Nestle Purina,038100138071,Foods,"Diets, Therapeutic",Inventory Asset - Food (1333),75973,2.0346,24.0,48.83,each,48.83,1,48.83,Completed,062454
474747047,2025-09-18,Animal Care Center + Pet House Suites,PPVD Feline HA Hydrolyzed Formula: 4lbs,GMZ4654,VC0MEC48,Covetrus,Nestle Purina,003810014541,Foods,"Diets, Therapeutic",Inventory Asset - Food (1333),189963,28.84,1.0,28.84,box,28.84,1,28.84,Completed,041166
475560973,2025-09-22,Animal Care Center + Pet House Suites,ProHeart 12: 10ml,63714051,VC0MFMBE,MWI,Zoetis,10020256,Parasiticides,Heartworm Parasiticides,Inventory Asset - Preventatives (1335),303927,456.11,1.0,456.11,bottle,633.79,1,456.11,Completed,096489
475560971,2025-09-22,Animal Care Center + Pet House Suites,Neopolybac (W/ Zinc) Ophthalmic Ointment: 3.5G,63714051,VC0MFMBE,MWI,Multiple Manufacturers,24208078055,Pharmaceuticals,Ophth Preps and Treatments,Inventory - Medicine (1331),142137,1.58,3.5,5.53,g,6.49,1,5.53,Completed,044525
475560970,2025-09-22,Animal Care Center + Pet House Suites,"Methimazole Tablets: 5Mg, 100 Count",63714051,VC0MFMBE,MWI,Multiple Manufacturers,49884064001,Pharmaceuticals,Hormones and Analogs,Inventory - Medicine (1331),57475,0.0282,100.0,2.82,tablet,3.54,1,2.82,Completed,124191
462181421,2025-07-28,Animal Care Center + Pet House Suites,"Cytopoint: 40mg (30.1-40lb), 1 Vial (Ordered in Multiples of 5)",1020766251,VC0LLXX3,Zoetis,Zoetis,10022182,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),298499,48.31,1.0,48.31,vial,49.3,5,241.55,Completed,10022182
483588844,2025-10-23,Animal Care Center + Pet House Suites,"Zenrelia (Ilunocitinib) Tablets: Light Purple, 15 mg, 90 Doses x 1 Count",6207629212,VC0MWRDE,Patterson,Elanco,CA5539090AM,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),756475,0.8931,90.0,80.38,tablet,,1,80.38,Completed,078952193
483588846,2025-10-23,Animal Care Center + Pet House Suites,"Clindamycin Hcl Capsules: 75Mg, 100 Count",6207629212,VC0MWRDE,Patterson,Multiple Manufacturers,42571025001,Pharmaceuticals,Antimicrobial Agents,Inventory - Medicine (1331),291762,0.226,100.0,22.6,capsule,,1,22.6,Completed,078936138
483588852,2025-10-23,Animal Care Center + Pet House Suites,"Genia Velfast Self-Grip K9 E-Collars: 25cm, Each",6207629212,VC0MWRDE,Patterson,Genia,306460,Wound Care and White Goods,Elizabethan and Recovery Collars,,443066,13.63,1.0,13.63,collar,,2,27.26,Completed,078942396
483588850,2025-10-23,Animal Care Center + Pet House Suites,Vanguard B Oral Vaccine: 25 x 1 Dose,6207629212,VC0MWRDE,Patterson,Zoetis,10014058,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),174669,4.73,25.0,118.25,dose,,1,118.25,Completed,078926163
483588842,2025-10-23,Animal Care Center + Pet House Suites,Neopolydex Ophthalmic Suspension: 5Ml,6207629212,VC0MWRDE,Patterson,Multiple Manufacturers,2420883060,Pharmaceuticals,Ophth Preps and Treatments,Inventory - Medicine (1331),40454,5.92,1.0,5.92,bottle,,4,23.68,Completed,078949212
469941353,2025-08-28,Animal Care Center + Pet House Suites,Vetscan Imagyst Ova Oocysts: 40 Tests,1020977063,VC0M42N7,Zoetis,Zoetis,10023835,Diagnostics Laboratory,Fecal Tests,Inventory Asset - Lab Supplies (1334),391101,12.6,40.0,504.0,test,560.0,1,504.0,Completed,10023835
469941351,2025-08-28,Animal Care Center + Pet House Suites,"Cytopoint: 20mg (10.1-20lb), 1 Vial (Ordered in Multiples of 5)",1020977063,VC0M42N7,Zoetis,Zoetis,10022180,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),298905,40.47,1.0,40.47,vial,41.3,5,202.35,Completed,10022180
481530467,2025-10-16,Animal Care Center + Pet House Suites,"Gabapentin Tiny Tabs: 50 mg/tab, 100 Tablet",WO03248640,VC0MTZ5C,Wedgewood Pharmacy,Wedgewood Pharmacy,GABAPETTB0106VC,Pharmaceuticals,Compounded Medication,Inventory - Medicine (1331),788442,43.43,1.0,43.43,purchasing unit,48.25,2,86.85,Completed,GABAPETTB0106VC
482538530,2025-10-20,Animal Care Center + Pet House Suites,"Nutramax Proviable-Forte Kit For Cats & Small Dogs, 15Ml, 5 Count",64126335,VC0MU7BF,MWI,Nutramax,PROVFT5KP15,Nutraceuticals,Probiotics,Inventory - Medicine (1331),189423,16.9,5.0,84.5,each,84.5,1,84.5,Completed,062379
482538529,2025-10-20,Animal Care Center + Pet House Suites,"Propofolvet Multidose Injection: 20Ml, 5 Count",64126335,VC0MU7BF,MWI,Parnell,VINV-PNL1-0331,Pharmaceuticals,Anesthetics,Inventory - Medicine (1331),779407,64.9,1.0,64.9,purchasing unit,64.9,1,64.9,Completed,126202
482538528,2025-10-20,Animal Care Center + Pet House Suites,"Gentamicin Sulfate with Betamethasone Valerate: USP, 120ml",64126335,VC0MU7BF,MWI,Multiple Manufacturers,VINB-0G53-4702,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),542908,0.0492,120.0,5.91,ml,6.93,1,5.91,Completed,502007
482538457,2025-10-20,Animal Care Center + Pet House Suites,EUTHASOL® (pentobarbital sodium and phenytoin sodium) Euthanasia Solution: 100ml,6817761-0,VC0MU7DZ,Penn Vet,Virbac,710101,Pharmaceuticals,Euthanasia Agents,Inventory - Medicine (1331),27677,0.8277,100.0,82.77,ml,,1,82.77,Completed,PVS111
429733836,2025-03-31,Animal Care Center + Pet House Suites,TrizEDTA® Aqueous Flush: 16oz,6603845-0,VC0JVMY5,Penn Vet,Dechra,16TZAQW,Pharmaceuticals,Otic Cleansers/Drying Agent,Inventory - Medicine (1331),30642,1.5562,16.0,24.9,oz,,2,49.8,Completed,DP1270
429733831,2025-03-31,Animal Care Center + Pet House Suites,"Mirataz® (Mirtazapine Transdermal Ointment): 5G, Each",6603845-0,VC0JVMY5,Penn Vet,Dechra,8607868601,Pharmaceuticals,Weight Management,,268192,5.148,5.0,25.74,g,,1,25.74,Completed,PVS8600
